X,Y,Z
9178.751,20103.633,51.849
9884.328,21643.535,-11.591
10054.517,19900.572,-19.631
11999.446,14387.421,80.757
12629.141,20599.844,81.49
13271.895,27551.697,187.889
13943.185,20289.662,-46.126
15800.867,21379.17,6.584
16554.654,21990.508,107.464
16717.787,23868.432,66.911
3350.904,24980.846,67.524
4103.22,15326.489,158.748
5261.149,17868.93,-24.618
5724.505,18605.328,479.229
7161.446,20592.918,284.706
7186.85,15574.941,351.023
7890.425,18543.674,56.49
8511.883,15228.717,58.809
12721.889,21251.605,102.238
12756.054,23047.68,188.881
14049.881,22443.963,-6.877
14170.822,24324.605,52.532
15046.577,26525.943,-48.656
16414.547,17231.711,22.46
16747.6,15713.705,215.774
5324.272,17838.691,48.352
8243.827,23624.832,14.862
10592.124,18084.219,87.1
10782.601,21213.855,119.842
12355.814,18325.018,17.547
13026.973,18808.424,19.642
14562.176,22603.855,-41.324
14944.688,23357.98,15.394
16359.116,24385.41,-44.439
7065.721,16704.805,63.021
8304.43,21459.514,38.988
8483.387,23619.715,-7.424
10276.504,13857.578,86.767
10596.22,18064.961,4.673
11148.075,24617.674,86.593
11578.443,17936.307,28.034
12058.836,14347.997,100.399
13034.142,18795.756,-17.645
16042.54,26325.797,9.761
16380.523,24352.799,89.352
16605.73,15870.455,52.133
16595.479,21945.445,172.685
6105,20483.811,85.421
7184.955,16899.062,24.24
7861.452,15268.948,90.228
8196.785,21553.188,46.825
9822.957,21676.742,32.892
10074.072,15412.52,-44.41
11137.828,24623.742,80.199
12909.019,24848.232,-17.873
14070.917,22484.906,564.818
7079.591,14990.895,-3.159
8366.354,23366.811,15.972
8836.887,14686.826,25.843
9672.543,16697.068,7.481
9936.52,21371.965,28.939
11247.797,18689.17,163.206
12591.559,25873.473,18.381
12907.094,24856.764,6.313
14078.841,22480.016,27.684
16910.029,16632.322,113.868
16905.936,26140.234,62.045
4091.63,15326.158,82.681
5800.978,14587.086,115.312
7019.103,16740.475,159.526
7948.166,16624.412,41.26
8845.143,14686.128,-7.278
9255.28,21525.312,32.047
9530.364,18442.795,275.512
11234.908,18695.207,7.637
11346.596,17861.99,16.049
12227.739,19158.518,38.038
14056.709,17686.789,-12.424
15553.201,22652.428,7.634
15737.231,21380.262,-29.007
3138.421,16639.826,283.833
3373.188,24974.914,435.372
4100.729,15330.722,169.993
5507.64,16583.453,6.576
6828.839,15766.525,24.824
7028.56,15017.734,20.945
8503.253,23200.746,5.946
9308.401,21579.043,-44.923
12159.097,25212.811,17.158
12535.429,23592.119,126.898
15549.344,22657.893,-4.814
16843.273,25840.02,63.136
5137.07,14183.325,74.009
5509.333,16574.189,7.301
6022.067,18351.656,39.443
7368.508,20695.717,-13.544
7876.044,19542.652,71
8281.092,16814.033,60.854
8289.987,21440.209,27.42
10281.976,13875.107,59.015
10731.124,21148.457,56.922
11515.5,17971.527,240.949
11830.438,16937.545,104.874
12527.733,23379.096,39.588
13054.663,21037.703,91.538
14036.483,19459.752,-1.145
14352.562,27094.16,138.609
15277.824,19762.25,208.625
15547.963,22646.211,25.593
15949.07,26289.463,25.63
16325.729,28000.871,157.162
16825.312,16604.352,39.178
16883.967,26093.068,-2.353
4220.845,14576.422,72.26
5661.896,20141.572,14.657
6735.823,14708.88,40.993
7097.318,21573.855,43.101
7300.161,15989.118,21.058
8342.683,22067.838,105.995
10281.06,13865.658,124.814
11547.077,17988.186,57.154
12774.174,20140.277,220.06
13200.072,26778.043,40.375
13944.386,19517.264,118.816
13953.496,27463.424,77.196
14868.75,24583.396,71.458
15950.603,26311.426,-6.749
16175.365,15867.429,109.969
16347.992,27993.598,51.78
5683.134,20140.314,-1.561
6010.336,18341.465,63.069
6670.373,17109.697,88.605
9264.116,18819.248,35.779
11568.213,17866.803,37.466
11475.029,19722.189,266.143
12773.834,20147.172,282.226
13918.857,15976.493,92.676
14052.579,22442.836,-32.211
14206.965,24270.158,180.453
15490.773,25024.664,73.363
15745.612,26269.252,34.965
16820.689,17609.248,81.556
6024.327,18281.324,43.857
7465.056,19014.107,21.28
8412.503,23274.574,-19.757
8588.501,24667.596,33.387
8739.451,22179.949,110.874
11516.225,20535.611,166.836
14054.365,25062.344,-20.276
14451.023,17489.297,38.889
14926.178,25551.393,22.328
5113.995,14119.314,-8.568
8306.688,18888.045,1.372
8328.313,21590.098,18.207
8333.254,23405.523,50.433
8736.458,22179.861,112.716
11495.796,20550.592,-8.712
12581.111,25868.143,49.001
12774.356,18099.086,127.298
13584.673,21050.199,-14.739
13712.881,27092.398,25.873
15151.48,24528.9,101.497
16369.239,15939.349,71.188
6114.202,18716.885,-1.207
7400.374,14714.07,63.79
7941.672,19616.76,10.975
8372.508,23447.008,98.239
8742.127,22180.336,101.332
9719.939,13763.087,118.717
9876.165,21276.814,92.013
11254.335,26222.119,8.454
11975.605,14392.348,58.825
12075.114,25135.223,43.648
12545.85,23404.699,30.672
12573.611,25869.793,59.894
16795.809,15708.818,-16.371
7605.558,14187.258,102.648
7668.356,22789.59,116.19
11787.174,22939.637,161.814
12087.48,17440.541,-44.726
12435.454,18304.939,-14.182
12799.422,21172.033,104.885
14046.445,22412.262,-35.892
14172.588,20374.211,33.396
16693.021,21951.678,-1.52
16830.686,26059.234,117.052
5298.272,14135.916,-38.226
6623.246,20667.451,70.653
6796.422,15944.324,54.047
7319.277,14728.256,20.972
8301.769,21576.586,43.732
9987.627,20013.289,64.367
10964.359,19846.746,-3.778
12516.51,18265.916,-5.705
15027.552,23325.939,5.745
4206.47,20125.605,459.333
6889.384,15631.993,52.322
6869.437,21177.873,-25.561
7654.817,22806.137,8.288
8233.434,18976.754,96.158
9834.8,13774.876,-0.893
9907.405,21565.652,251.448
14809.21,17895.984,88.392
4206.849,20163.869,86.524
4740.932,17575.039,59.511
6024.764,16670.357,78.025
6254.114,22151.682,313.181
6912.091,15877.163,-37.557
7856.938,15263.557,-22.975
9584.043,25528.051,-37.336
12171.237,21838.346,72.55
13072.527,21860.139,9.542
14480.802,27286.416,53.444
15113.205,22051.676,59.886
15409.478,22776.352,12.33
16821.91,15712.006,139.365
4218.232,20132.016,77.783
4400.606,18275.693,71.884
5995.85,16701.193,147.603
6399.445,22107.795,41.73
8309.913,18921.275,-12.48
10096.517,17302.227,30.351
11196.226,18853.592,25.109
12442.949,18301.352,-22.533
12605.332,17685.457,23.495
14039.308,19512.795,199.373
16829.953,15711.639,138.227
6399.866,22112.746,36.732
6519.396,20646.572,-23.843
7071.569,14972.014,504.049
8918.029,14604.445,226.32
9075.653,16471.998,22.961
9231.397,24354.201,173.231
9851.644,14678.175,59.575
11153.734,18082.453,7.066
13994.768,19458.1,45.136
15030.52,21628.342,78.213
4942.579,17736.936,-35.82
7173.74,16892.885,59.372
7092.432,21844.85,-12.545
7926.795,17807.686,-28.281
8287.484,21603.211,-23.101
9105.478,20070.762,28.324
11294.868,18704.156,-8.968
11696.291,17370.695,186.601
12826.804,23051.654,212.515
13035.204,24764.869,88.619
16151.878,18195.967,61.33
16492.814,29503.094,14.225
5770.497,18725.529,48.231
6191.771,13884.099,61.041
7895.559,23332.969,252.851
8321.47,21592.533,-5.846
9094.269,16472.305,28.718
10342.786,19317.121,133.728
10276.933,25869.963,105.474
10665.559,18017.074,148.614
10811.937,21252.43,97.487
11695.564,17378.15,68.414
12116.937,25091.584,1.848
13029.054,24781.059,46.836
15530.602,24977.156,146.338
5746.639,18715.023,61.013
6611.741,17164.818,115.974
9559.812,17541.18,638.619
9846.744,21585.1,84.694
10326.675,25871.508,297.383
10671.256,18014.793,78.342
12798.309,20148.363,176.179
16621.113,22043.018,142.088
8413.517,23642.338,-0.542
9137.715,25047.482,56.636
11232.918,26385.555,134.764
12544.649,23374.957,5.587
14548.124,17988.844,-48.085
15424.35,22804.307,-18.585
7427.701,14708.231,105.46
7797.652,16496.188,41.265
8257.077,24598.668,10.679
8395.587,23665.186,25.221
8537.57,15224.838,-32.935
8576.526,22654.326,-27.291
9301.745,21587.939,197.874
9447.73,20224.721,63.052
12548.14,23404.312,12.575
15631.326,25029.557,2.387
5924.571,16112.835,-4.225
7257.93,16062.006,45.389
7944.417,18096.838,179.035
8303.162,21591.971,96.953
8991.378,24694.25,7.296
9393.935,20563.797,112.017
10401.605,25913.285,58.441
10687.47,17950.328,42.632
11305.377,16023.52,16.657
12104.306,18776.066,36.18
12608.535,25836.734,12.203
16341.932,15940.664,51.458
5451.304,20151.723,9.891
6730.175,23336.768,64.421
7097.927,18059.586,99.916
9508.476,13662.021,101.284
10372.368,25939.258,127.999
11726.073,17384.006,156.81
13958.448,24963.201,-14.307
15319.353,21943.967,76.507
15658.224,16904.67,127.141
16444.271,17278.053,20.659
16473.316,27230.602,82.943
5476.627,20151.27,6.875
5846.572,16159.205,204.506
6838.142,14533.612,36.14
9305.569,21561.268,182.406
10528.085,18178.307,24.924
11347.168,24823.916,-30.618
11773.497,17373.273,45.11
11976.907,20414.652,20.079
12561.495,18158.098,-22.028
13155.479,15975.696,120.259
13598.809,22303.889,34.906
15695.538,16830.068,-27.548
16486.934,17273.736,-0.588
16493.117,27302.016,65.621
4295.014,17906.982,41.126
5452.825,16350.781,-10.589
6641.833,17049.203,219.705
6750.172,21915.889,6.406
7526.367,20893.283,13.596
7434.137,18998.27,37.746
9148.903,20126.838,127.543
10096.799,24367.51,17.207
10560.784,25611.193,8.932
13343.023,25605.961,62.145
14895.294,17810.842,139.012
16477.832,27338.986,86.238
4120.426,17169.111,214.519
4199.569,20150.057,24.133
6641.958,17038.414,330.905
7446.857,19041.037,-49.431
10556.295,25613.986,9.032
12094.837,14329.721,40.432
12041.676,19917.02,6.881
13822.48,26393.803,19.553
14019.652,17629.635,106.752
13995.799,24396.908,22.623
15544.641,24970.957,-4.021
16270.772,18265.822,135.295
16878.922,15682.748,50.164
16892.773,19774.686,42.646
5509.33,20255.537,-44.628
6232.669,20588.416,25.417
8169.011,16893.562,107.55
8866.03,20980.621,26.744
10393.542,19211.104,18.881
10564.039,25605.924,9.904
11822.723,17308.717,94.143
13809.717,17932.912,72.058
13846.896,26894.604,184.82
14035.175,22461.062,90.407
13989.919,24391.709,31.177
15543.833,24980.178,27.293
5415.903,20097.355,-10.186
6429.474,22138.031,3.236
7753.879,20355.213,5.101
8860.593,20991.625,11.026
9480.122,17060.4,210.024
10571.751,25603.75,24.685
12610.639,25782.613,-2.818
13062.389,21098.896,169.711
13568.139,22277.471,3.989
14067.657,19481.461,137.178
16597.287,15866.184,70.794
4192.792,20118.154,-7.3
5347.364,16328.648,-24.07
6144.991,22089.475,136.667
7764.185,20351.479,35.564
7850.162,19673.197,82.347
9425.715,20347.654,53.276
12513.482,23398.627,11.838
14071.027,19501.662,106.873
14987.515,23377.91,2.178
15189.392,22063.291,24.727
16224.589,17338.572,-28.961
16731.566,25390.211,68.913
6182.707,13872.768,136.267
6988.235,16754.953,3.598
8922.393,15391.453,71.55
11503.475,19647.154,4.149
11980.78,17555.584,66.445
12552.704,25795.088,94.529
14027.235,20168.426,99.718
14990.234,23393.371,-7.393
6134.755,18707.555,-27.854
6104.396,22013.498,-46.786
7910.228,19681.285,83.24
8168.163,20850.133,6.624
9297.647,21571.891,74.03
9448.534,20303,177.598
9532.582,25570.777,-0.982
10114.905,20740.543,213.745
12776.692,21147.893,96.965
13633.131,16412.512,264.317
14027.272,20142.945,35.938
15760.186,21384.568,-46.543
16388.992,16843.014,6.22
4162.46,17241.393,-6.113
7125.219,13640.604,40.94
7757.359,16600.957,17.272
7890.037,19212.139,8.892
9321.533,21539.346,164.034
10006.027,15355.082,104.475
10498.361,16649.283,-17.827
10719.387,18033.213,43.316
11252.853,19742.814,145.764
11574.724,17921.826,226.722
14939.439,25530.92,-28.34
15696.411,21298.92,77.509
16518.543,15737.875,9.684
16638.393,22097.467,14.101
6031.155,16342.103,-22.763
9737.357,13765.92,33.845
10820.042,19124.645,103.263
11264.129,19736.656,206.152
12863.842,23020.264,-2.376
15712.062,21279.65,-6.114
16536.717,21997.887,35.769
5410.337,17805.527,-36.812
7114.465,21802.348,-2.756
7271.101,14865.87,126.039
9449.505,20303.283,66.091
9459.521,17145.324,-36.65
10082.536,20736.639,250.63
11923.777,20280.172,105.56
12009.11,22729.605,127.673
13555.814,22307.584,55.202
15152.893,24508.607,-28.909
15848.676,21558.482,-10.751
5521.626,20283.656,60.897
6719.157,22225.002,42.874
9407.639,20271.152,67.698
9474.777,17076.072,-46.581
9849.097,13675.64,6.497
10488.393,16661.789,-6.738
11239.087,18696.188,18.555
12563.28,17749.393,41.377
12820.774,23088.262,183.421
13035.052,21211.623,186.315
13715.446,17147.67,106.714
16108.992,23877.477,8.999
5613.025,13856.394,-1.132
5536.815,20261.059,-31.254
6720.582,22229.979,-9.982
6747.024,23418.104,53.173
6887.698,15885.102,107.672
8554.681,18351.945,61.102
8917.643,21030.93,33.457
9667.321,16725.604,111.632
10488.744,16674.738,96.83
12265.108,21904.979,105.651
12354.383,14697.977,82.461
12935.182,26854.75,66.259
15118.059,17732.096,80.705
16682.16,20141.219,74.432
16804.455,15706.675,98.631
6753.588,14582.279,68.698
6911.398,15829.391,33.868
6758.648,23457.277,318.581
8597.889,22685.869,-18.511
9315.353,21577.299,123.684
9573.039,19167.213,280.594
10104.457,20730.311,143.989
11713.506,17386.631,116.624
12345.892,14644.636,91.752
13005.239,24885.959,7.911
13133.766,26806.262,41.643
13479.561,21120.6,178.582
13841.989,19563.918,43.708
14113.795,24292.883,127.113
14808.416,17966.488,54.21
15111.766,19102.139,145.662
15587.062,16939.994,54.813
16194.398,18439.074,79.096
16729.543,27963.428,105.553
5573.711,20002.445,33.89
6758.55,14572.116,46.262
6939.772,15712.78,31.625
8329.069,21651.16,173.766
8815.758,16907.848,53.574
9511.951,17057.201,9.358
9508.849,19156.01,57.626
9845.219,21351.01,29.327
10469.261,16688.609,125.2
11189.468,16951.598,27.618
11078.138,24609.781,-17.364
12917.623,17835.859,221.458
12991.775,24865.75,39.594
13143.549,22045.334,58.312
13106.148,26673.924,55.384
13477.844,21123.447,66.993
13838.576,19571.908,57.297
14106.215,24310.988,98.761
15587.788,22653.268,31.118
16123.079,23829.402,115.982
8287.312,24587.883,1.234
8932.879,14667.811,160.999
9500.06,17076.807,38.664
10452.135,16653.656,284.375
11955.123,14494.504,47.764
14409.953,22238.697,67.664
14990.108,19100.547,108.624
15592.426,16792.492,75.261
16011.825,26300.959,18.989
16699.656,27956.596,-0.049
16867.148,17607.775,25.139
5372.579,16355.174,53.634
6768.292,14569.971,17.596
8176.653,23581.443,25.356
8283.919,24596.359,-22.147
8535.55,22766.916,-12.608
8882.839,15442.035,28.094
8982.182,17687.125,45.457
10568.002,14813.036,-1.005
13049.957,26700.77,122.178
13590.263,22333.803,-14.521
15539.752,16830.107,13.769
16026.385,26294.293,111.851
16314.525,27380.576,38.877
16732.377,25391.68,130.525
7067.168,13633.223,137.313
7211.15,20610.531,92.566
7611.908,22776.762,25.818
9256.063,25202.869,75.543
10443.831,16682.113,367.809
10488.214,19978.572,123.071
10536.731,25584.695,-6.711
12098.774,22717.34,243.429
12984.353,21016.375,86.426
14083.437,24379.543,40.892
14331.626,26749.395,22.427
15089.4,26444.057,16.087
15219.042,24542.223,21.595
15624.605,21229.715,-6.418
15991.613,26290.762,-16.084
16255.855,27475.684,-9.783
16648.482,21908.826,214.753
16953.387,13826.313,159.37
6544.732,22213.26,-5.934
7543.491,18999.402,-0.582
8603.264,23660.529,20.923
10138.725,17319.609,23.352
10471.473,16704.887,-40.823
12436.211,18311.037,60.296
12899.351,17164.865,221.026
14024.704,24359.879,72.076
15095.196,26448.074,-35.683
15205.914,24541.223,-46.943
5409.381,20656.822,283.344
5482.123,16540.32,-31.387
5668.333,13879.142,93.132
7910.761,15301.799,58.532
8561.308,18391.408,23.038
9017.347,15205.72,153.537
9346.306,18782.049,33.957
9298.117,21571.988,375.279
12601.354,25794.371,177.149
13523.917,22181.152,0.033
15601.618,21044.895,34.704
16326.629,15823.385,-2.117
16691.912,27940.34,154.523
5224.063,17759.17,48.191
6974.762,16733.311,108.248
7901.798,15292.585,124.224
9341.908,18858.285,72.393
12149.619,25100.467,7.016
12586.692,25766.393,28.993
13123.492,21142.076,74.635
13518.519,22266.453,98.099
14013.947,24389.91,314.586
14926.887,25371.004,63.921
15592.898,21054.584,11.019
15832.847,26466.889,-39.375
16686.584,27927.113,206.326
5303.027,17685.656,7.475
6965.553,16741.105,118.628
7294.073,22073.479,122.986
9181.748,16398.828,191.514
9306.913,21563.672,580.729
10528.327,18154.691,85.814
10951.1,26185.494,-17.808
11316.888,18722.156,-47.808
12049.493,23262.154,52.836
12159.407,19232.184,68.206
13051.153,24811.676,39.405
14040.437,24335.529,84.965
16754.316,16180.721,30.068
16797.951,25344.904,64.488
7813.683,23368.633,-24.739
8320.778,24641.312,-47.743
8854.964,14615.617,23.016
9074.508,20718.312,118.985
11097.833,18888.857,11.172
12574.383,18124.832,-47.84
12514.781,23526.631,63.552
12896.482,17122.361,48.213
14023.391,24376.945,151.757
16993.107,16083.732,64.088
5479.354,19922.305,62.429
6193.407,19960.119,20.947
7622.899,15382.821,75.74
9082.476,20725.938,163.141
10312.806,19289.826,24.677
10482.193,16690.762,188.093
10542.081,18079.434,38.53
11430.097,19714.574,15.68
13959.745,20252.287,47.864
16656.387,27941.865,126.458
6873.784,15647.143,25.608
7279.785,20564.512,22.21
7669.045,14173.858,43.74
10311.731,19287.537,125.385
11714.344,17447.922,163.974
12206.122,19207.219,-13.569
12195.634,25126.326,-30.587
16813.738,25349.914,74.23
5140.478,14178.243,-12.708
9463.045,17124.846,64.676
11555.349,17251.262,53.334
11965.883,14494.521,105.617
12377.752,18250.854,71.663
14533.03,15490.792,-12.086
16400.945,17359.854,75.569
16593.385,21923.941,355.919
6045.736,21956.748,20.498
7859.382,16577.352,-1.201
8047.451,17889.602,409.975
8544.312,15193.097,71.296
8940.114,21023.307,55.711
13983.37,24306.861,-32.667
14186.244,20428.02,64.934
14320.777,22536.98,15.146
15713.597,21391.861,50.021
16585.182,21917.238,190.146
16995.654,13843.233,-29.944
4884.465,15480.713,175.724
6590.254,17113.08,33.504
7437.212,20857.787,64.759
